date,bitcoin_price,bitcoin_market_cap,bitcoin_total_volume,dogecoin_price,dogecoin_market_cap,dogecoin_total_volume
08/09/2020,11739.131006414418,216526346494.08014,17286825185.217506,0.0035008413941316112,440037972.9667947,174507223.34338918
08/10/2020,11682.851469154939,215621627427.59085,17051550190.814676,0.0034591793362080815,435018819.2540766,156911879.50561026
08/11/2020,11862.938012702563,218920276229.41245,24145919191.344177,0.003491412408957396,438993651.5676507,165789779.00046128
08/12/2020,11398.671060896633,210825577055.42203,24448699831.26472,0.003392916312709811,426851729.6211937,166589721.13263085
08/13/2020,11579.867951602135,213770877597.90494,22803776234.97776,0.003468203023112884,435477570.8803847,192483772.67734593
08/14/2020,11817.164038803397,217185020504.78033,24755770184.138535,0.003475583511088875,436270064.4824798,186884064.62040463
08/15/2020,11777.391322489924,216916952670.3025,21650925951.996807,0.003565641572000632,448655549.2173153,168616112.53239995
08/16/2020,11864.905810156475,219049736823.3334,21285690552.515503,0.0035358624778860036,444957534.8434745,139339381.52154827
08/17/2020,11901.776488302461,219750735622.69547,19209711614.40851,0.0035283480267116743,444060855.2591957,153938645.15000919
08/18/2020,12272.465808160425,226536103501.8635,25481896190.555748,0.0036046791835642237,453754467.05110127,156313175.62875682
08/19/2020,11949.610970628193,220980135332.21396,24825715158.705486,0.0035033070646000655,441006364.9145029,164627570.36583242
08/20/2020,11733.278970862082,216660276172.5052,23384200655.888924,0.0034207621855172547,430662605.5681417,156615204.07672262
08/21/2020,11861.83657727968,219044968220.88754,20353349054.591465,0.0034467814862876025,433986248.27594167,173128139.1204306
08/22/2020,11515.124298729217,212896669545.7498,23406354443.011192,0.0033843070799204995,426368126.7315801,175010652.25451544
08/23/2020,11676.385305081287,215641597239.98148,19572783953.57896,0.003443644442810703,433687186.8662086,159336753.3741113
08/24/2020,11647.928120934363,215347356765.4613,18467219109.184135,0.0034119365820615547,429382341.7311321,137749412.2815627
08/25/2020,11758.828120368864,217410678530.35837,20061559392.103256,0.0034030800716417183,427299861.9938455,155243881.13190958
08/26/2020,11350.753473213,209658632328.37,23423332918.936924,0.0032889778508301912,414344678.9573803,156830695.32774574
08/27/2020,11465.002564032086,211778947737.22385,20869928785.800804,0.003288436613100051,414322072.14791024,170734081.2197819
08/28/2020,11300.398363810944,208747591910.15524,21595917446.043972,0.0031901464524020477,402012074.8127915,169144169.74027976
08/29/2020,11519.118388160729,212799723684.94672,19271253870.82992,0.0032683514940636334,411882061.83319265,183848935.59504095
08/30/2020,11481.481823317012,212114842611.5429,18415439613.538937,0.0032811639567359146,413541572.63835317,193821341.12571704
08/31/2020,11701.004008657852,216179629567.18042,19909556666.601448,0.0032955890381286177,414616017.2494196,176682135.60881442
09/01/2020,11672.324104943627,215921598551.33038,21077276617.8664,0.003215634910296568,405652921.3823183,184353787.46588328
09/02/2020,11895.225345345636,221315690777.34525,25232603061.53493,0.0032334023712502122,410342291.90593076,188077468.07080895
09/03/2020,11418.254756916149,210746091569.71368,26038738388.798878,0.0030914174474806246,389604298.3621091,119362426.6313002
