,Date,Day,Month,Quarter,CSI,gallup_banks,gallup_bigbiz,gallup_police,gallup_pres,CPI,GDP
1152,2017-01-06,4,1,1.0,98.14516129032258,29.589041095890412,19.553424657534247,56.51780821917808,33.92876712328767,2.532258064516129,1.6769421917808218
1153,2017-01-07,5,1,1.0,98.0741935483871,29.602739726027398,19.561643835616437,56.52054794520548,33.917808219178085,2.5387096774193547,1.678515890410959
1154,2017-01-08,6,1,1.0,98.00322580645161,29.616438356164384,19.56986301369863,56.52328767123288,33.90684931506849,2.545161290322581,1.6800895890410958
1155,2017-01-09,0,1,1.0,97.93225806451613,29.63013698630137,19.578082191780823,56.52602739726027,33.895890410958906,2.5516129032258066,1.681663287671233
1156,2017-01-10,1,1,1.0,97.86129032258064,29.643835616438356,19.586301369863012,56.52876712328767,33.88493150684931,2.5580645161290323,1.6832369863013699
1157,2017-01-11,2,1,1.0,97.79032258064517,29.65753424657534,19.594520547945205,56.53150684931507,33.87397260273973,2.564516129032258,1.6848106849315068
1158,2017-01-12,3,1,1.0,97.71935483870968,29.671232876712327,19.602739726027398,56.534246575342465,33.863013698630134,2.570967741935484,1.6863843835616439
1159,2017-01-13,4,1,1.0,97.64838709677419,29.684931506849317,19.610958904109587,56.536986301369865,33.85205479452055,2.57741935483871,1.6879580821917808
1160,2017-01-14,5,1,1.0,97.57741935483871,29.698630136986303,19.61917808219178,56.53972602739726,33.84109589041096,2.5838709677419356,1.6895317808219177
1161,2017-01-15,6,1,1.0,97.50645161290322,29.71232876712329,19.627397260273973,56.54246575342466,33.83013698630137,2.5903225806451613,1.6911054794520548
1162,2017-01-16,0,1,1.0,97.43548387096774,29.726027397260275,19.635616438356163,56.54520547945206,33.81917808219178,2.596774193548387,1.6926791780821917
1163,2017-01-17,1,1,1.0,97.36451612903225,29.73972602739726,19.643835616438356,56.54794520547945,33.80821917808219,2.603225806451613,1.6942528767123288
1164,2017-01-18,2,1,1.0,97.29354838709678,29.753424657534246,19.65205479452055,56.55068493150685,33.797260273972604,2.609677419354839,1.6958265753424657
1165,2017-01-19,3,1,1.0,97.22258064516129,29.767123287671232,19.660273972602738,56.553424657534244,33.78630136986301,2.6161290322580646,1.6974002739726026
1166,2017-01-20,4,1,1.0,97.15161290322581,29.78082191780822,19.66849315068493,56.556164383561644,33.775342465753425,2.6225806451612903,1.6989739726027397
