Date,BTC-USD_Close,CL=F_Close,COIN_Close,ES=F_Close,ETH-USD_Close,EURUSD=X_Close,GLD_Close,NQ=F_Close,SLV_Close,XLF_Close,^CMC200_Close,^TNX_Close,^VIX_Close,^CMC200_Open,^TNX_Open,^VIX_Open,BTC-USD_Volume,CL=F_Volume,COIN_Volume,ES=F_Volume,ETH-USD_Volume,EURUSD=X_Volume,GLD_Volume,NQ=F_Volume,SLV_Volume,XLF_Volume
2020-04-21,6880.3232421875,10.010000228881836,,2732.0,172.73770141601562,1.0864840745925903,158.61000061035156,8431.75,13.880000114440918,21.290000915527344,144.43600463867188,0.5709999799728394,45.40999984741211,144.6300048828125,0.550000011920929,44.279998779296875,32589741511.0,2288230.0,,1969844.0,16458767984.0,0.0,12478100.0,582449.0,24274300.0,71957900.0
2020-04-22,7117.20751953125,13.779999732971191,,2788.5,182.59957885742188,1.0856467485427856,161.72999572753906,8638.0,14.09000015258789,21.520000457763672,149.3249969482422,0.6190000176429749,41.97999954223633,144.468994140625,0.5830000042915344,44.90999984741211,33249153866.0,1235218.0,,1369529.0,17994666395.0,0.0,12902100.0,373067.0,19255100.0,47507800.0
2020-04-23,7429.724609375,16.5,,2780.75,185.02867126464844,1.080964207649231,163.33999633789062,8598.75,14.210000038146973,21.43000030517578,155.89199829101562,0.6129999756813049,41.380001068115234,149.36000061035156,0.621999979019165,41.29999923706055,43500782316.0,833584.0,,1703918.0,21275740032.0,0.0,14928500.0,435112.0,21764500.0,71740200.0
2020-04-24,7550.90087890625,16.940000534057617,,2829.5,189.2369384765625,1.077702283859253,162.63999938964844,8769.0,14.210000038146973,21.739999771118164,158.08299255371094,0.5960000157356262,35.93000030517578,155.99899291992188,0.6019999980926514,38.79999923706055,34636526286.0,600220.0,,1293756.0,16788555028.0,0.0,11199300.0,380231.0,15127500.0,33825300.0
2020-04-25,7569.93603515625,16.940000534057617,,2829.5,195.5153045654297,1.077702283859253,162.63999938964844,8769.0,14.210000038146973,21.739999771118164,158.08299255371094,0.5960000157356262,35.93000030517578,155.99899291992188,0.6019999980926514,38.79999923706055,32941541447.0,600220.0,,1293756.0,18260969748.0,0.0,11199300.0,380231.0,15127500.0,33825300.0
2020-04-26,7679.8671875,16.940000534057617,,2829.5,197.31753540039062,1.077702283859253,162.63999938964844,8769.0,14.210000038146973,21.739999771118164,158.08299255371094,0.5960000157356262,35.93000030517578,155.99899291992188,0.6019999980926514,38.79999923706055,33070154491.0,600220.0,,1293756.0,18335367012.0,0.0,11199300.0,380231.0,15127500.0,33825300.0
2020-04-27,7795.60107421875,12.779999732971191,,2869.0,197.22471618652344,1.08236825466156,161.55999755859375,8824.25,14.210000038146973,22.479999542236328,161.51600646972656,0.656000018119812,33.290000915527344,160.47799682617188,0.6209999918937683,36.290000915527344,36162144725.0,623201.0,,1224445.0,18670194595.0,0.0,9033500.0,355545.0,11423500.0,109435100.0
2020-04-28,7807.05859375,12.34000015258789,,2867.25,198.41539001464844,1.0824854373931885,160.83999633789062,8719.75,14.100000381469727,22.719999313354492,163.3520050048828,0.6100000143051147,33.56999969482422,161.64700317382812,0.6510000228881836,33.209999084472656,33187959921.0,897087.0,,1614021.0,18217507467.0,0.0,10383000.0,440939.0,11221300.0,46452300.0
2020-04-29,8801.0380859375,15.0600004196167,,2941.0,216.96823120117188,1.0836584568023682,161.72999572753906,9036.5,14.279999732971191,23.3799991607666,181.88600158691406,0.6269999742507935,31.229999542236328,163.00599670410156,0.593999981880188,32.47999954223633,60201052203.0,554134.0,,1737371.0,26397548759.0,0.0,12232300.0,432414.0,16889500.0,70064400.0
2020-04-30,8658.5537109375,18.84000015258789,,2902.5,207.60205078125,1.087725043296814,158.8000030517578,8988.5,13.979999542236328,22.790000915527344,181.16000366210938,0.621999979019165,34.150001525878906,182.88099670410156,0.6110000014305115,30.989999771118164,66964629541.0,545344.0,,2027924.0,28089191904.0,0.0,13633500.0,462961.0,26829100.0,56745700.0
2020-05-01,8864.7666015625,19.780000686645508,,2821.75,214.21910095214844,1.094546914100647,159.77999877929688,8718.0,13.920000076293945,22.059999465942383,180.60299682617188,0.6420000195503235,37.189998626708984,181.92799377441406,0.6129999756813049,38.16999816894531,44068389997.0,403201.0,,1647259.0,20816320834.0,0.0,10914300.0,414560.0,16724400.0,37534300.0
2020-05-02,8988.5966796875,19.780000686645508,,2821.75,215.32537841796875,1.094546914100647,159.77999877929688,8718.0,13.920000076293945,22.059999465942383,180.60299682617188,0.6420000195503235,37.189998626708984,181.92799377441406,0.6129999756813049,38.16999816894531,40134388683.0,403201.0,,1647259.0,18260876092.0,0.0,10914300.0,414560.0,16724400.0,37534300.0
2020-05-03,8897.46875,19.780000686645508,,2821.75,210.9331512451172,1.094546914100647,159.77999877929688,8718.0,13.920000076293945,22.059999465942383,180.60299682617188,0.6420000195503235,37.189998626708984,181.92799377441406,0.6129999756813049,38.16999816894531,47101785174.0,403201.0,,1647259.0,20469034664.0,0.0,10914300.0,414560.0,16724400.0,37534300.0
2020-05-04,8912.654296875,20.389999389648438,,2825.25,208.17401123046875,1.0959625244140625,160.33999633789062,8795.5,13.770000457763672,21.860000610351562,182.23300170898438,0.6370000243186951,35.970001220703125,181.49400329589844,0.6159999966621399,39.130001068115234,45718796276.0,311488.0,,1510680.0,22602446422.0,0.0,7986200.0,381914.0,17912800.0,50177200.0
2020-05-05,9003.0703125,24.559999465942383,,2858.25,206.77439880371094,1.0904293060302734,161.02000427246094,8924.25,13.930000305175781,21.790000915527344,182.49600219726562,0.6570000052452087,33.61000061035156,182.1510009765625,0.6589999794960022,34.81999969482422,43148462663.0,387240.0,,1474765.0,19004689099.0,0.0,10563100.0,367233.0,16678400.0,65123000.0
2020-05-06,9268.76171875,23.989999771118164,,2833.5,204.0557861328125,1.0838581323623657,158.9499969482422,8952.0,13.920000076293945,21.31999969482422,187.8260040283203,0.7110000252723694,34.119998931884766,182.60499572753906,0.6819999814033508,32.689998626708984,49371886931.0,381165.0,,1466641.0,20343543799.0,0.0,13352000.0,414045.0,10596000.0,63738400.0
2020-05-07,9951.5185546875,23.549999237060547,,2880.0,212.28941345214844,1.0798553228378296,161.38999938964844,9107.75,14.260000228881836,21.81999969482422,195.83299255371094,0.6309999823570251,31.440000534057617,188.26499938964844,0.6949999928474426,32.119998931884766,61112700562.0,310261.0,,1494330.0,23594744655.0,0.0,13691700.0,383884.0,37394800.0,61339000.0
2020-05-08,9842.666015625,24.739999771118164,,2928.5,212.9915771484375,1.0837171077728271,160.4199981689453,9218.25,14.4399995803833,22.290000915527344,198.83399963378906,0.6819999814033508,27.979999542236328,196.13800048828125,0.6309999823570251,30.139999389648438,51780748042.0,205181.0,,1326254.0,20445139356.0,0.0,12240900.0,362315.0,31528200.0,42218300.0
2020-05-09,9593.896484375,24.739999771118164,,2928.5,211.60012817382812,1.0837171077728271,160.4199981689453,9218.25,14.4399995803833,22.290000915527344,198.83399963378906,0.6819999814033508,27.979999542236328,196.13800048828125,0.6309999823570251,30.139999389648438,46566121841.0,205181.0,,1326254.0,18950547549.0,0.0,12240900.0,362315.0,31528200.0,42218300.0
2020-05-10,8756.4306640625,24.739999771118164,,2928.5,188.5995635986328,1.0837171077728271,160.4199981689453,9218.25,14.4399995803833,22.290000915527344,198.83399963378906,0.6819999814033508,27.979999542236328,196.13800048828125,0.6309999823570251,30.139999389648438,63325279337.0,205181.0,,1326254.0,25211575193.0,0.0,12240900.0,362315.0,31528200.0,42218300.0
2020-05-11,8601.7958984375,24.139999389648438,,2922.75,185.912841796875,1.0839520692825317,159.4199981689453,9279.0,14.4399995803833,21.860000610351562,173.42999267578125,0.7260000109672546,27.56999969482422,174.8719940185547,0.6830000281333923,28.459999084472656,57119858802.0,179591.0,,1528302.0,20054601647.0,0.0,11209800.0,398142.0,18529400.0,54994900.0
2020-05-12,8804.4775390625,25.780000686645508,,2852.5,189.3125,1.080940842628479,160.0399932861328,9078.25,14.420000076293945,21.290000915527344,176.91000366210938,0.6779999732971191,33.040000915527344,173.28900146484375,0.7110000252723694,28.469999313354492,42142717533.0,212335.0,,1824303.0,15899726284.0,0.0,10406000.0,500539.0,19816600.0,62202700.0
2020-05-13,9269.9873046875,25.290000915527344,,2813.0,199.1932830810547,1.0846810340881348,161.5800018310547,8992.25,14.550000190734863,20.65999984741211,185.38999938964844,0.6489999890327454,35.279998779296875,185.43800354003906,0.6639999747276306,32.7400016784668,45558144023.0,150864.0,,2591379.0,17054662289.0,0.0,10950400.0,703290.0,19797900.0,86848300.0
2020-05-14,9733.7216796875,27.559999465942383,,2847.0,202.9490966796875,1.08236825466156,163.00999450683594,9079.5,14.8100004196167,21.190000534057617,192.31399536132812,0.6190000176429749,32.61000061035156,191.34500122070312,0.6169999837875366,35.15999984741211,56426907637.0,160507.0,,2501222.0,20150524861.0,0.0,17084400.0,639071.0,33095800.0,103763100.0
2020-05-15,9328.197265625,29.43000030517578,,2846.5,195.62266540527344,1.0806955099105835,163.92999267578125,9096.5,15.510000228881836,21.049999237060547,187.2729949951172,0.6399999856948853,31.889999389648438,191.34500122070312,0.6039999723434448,32.5,48158802327.0,108016.0,,1897194.0,16602342092.0,0.0,13918800.0,537250.0,54736200.0,70285000.0
2020-05-16,9377.013671875,29.43000030517578,,2846.5,200.6771240234375,1.0806955099105835,163.92999267578125,9096.5,15.510000228881836,21.049999237060547,187.2729949951172,0.6399999856948853,31.889999389648438,191.34500122070312,0.6039999723434448,32.5,36164766408.0,108016.0,,1897194.0,15379081645.0,0.0,13918800.0,537250.0,54736200.0,70285000.0
2020-05-17,9670.7392578125,29.43000030517578,,2846.5,207.15869140625,1.0806955099105835,163.92999267578125,9096.5,15.510000228881836,21.049999237060547,187.2729949951172,0.6399999856948853,31.889999389648438,191.34500122070312,0.6039999723434448,32.5,40084250663.0,108016.0,,1897194.0,15470397303.0,0.0,13918800.0,537250.0,54736200.0,70285000.0
2020-05-18,9726.5751953125,31.81999969482422,,2948.0,214.52505493164062,1.0821340084075928,162.69000244140625,9325.5,15.789999961853027,22.1299991607666,193.9949951171875,0.7440000176429749,29.299999237060547,193.55799865722656,0.6660000085830688,30.709999084472656,41827139896.0,89376.0,,1775433.0,17411566928.0,0.0,14133800.0,398562.0,48078100.0,79548500.0
2020-05-19,9729.0380859375,32.5,,2918.75,213.45111083984375,1.0915124416351318,164.25999450683594,9300.75,16.170000076293945,21.59000015258789,193.14500427246094,0.7110000252723694,30.530000686645508,193.4320068359375,0.7289999723434448,28.729999542236328,39254288955.0,430823.0,,1567224.0,14346192779.0,0.0,8535800.0,392499.0,48516900.0,56673200.0
2020-05-20,9522.9814453125,33.4900016784668,,2968.5,210.09674072265625,1.0927767753601074,164.64999389648438,9485.5,16.360000610351562,22.06999969482422,191.1699981689453,0.6800000071525574,27.989999771118164,191.20799255371094,0.703000009059906,29.520000457763672,36546239703.0,406431.0,,1532404.0,12730175511.0,0.0,10666100.0,369922.0,39047900.0,50402600.0
2020-05-21,9081.76171875,33.91999816894531,,2937.0,199.88360595703125,1.0982975959777832,162.25,9355.75,15.960000038146973,22.0,182.39300537109375,0.6769999861717224,29.530000686645508,181.68099975585938,0.6800000071525574,28.969999313354492,39326160532.0,372814.0,,1608225.0,13308321229.0,0.0,11791000.0,429220.0,37580300.0,49939900.0
2020-05-22,9182.5771484375,33.25,,2953.0,207.169189453125,1.0952903032302856,163.2100067138672,9406.25,16.040000915527344,21.920000076293945,185.89999389648438,0.6570000052452087,28.15999984741211,181.68099975585938,0.6570000052452087,31.360000610351562,29810773699.0,429036.0,,1377263.0,12041592114.0,0.0,8540900.0,365377.0,25203400.0,37584500.0
2020-05-23,9209.287109375,33.25,,2953.0,208.69439697265625,1.0952903032302856,163.2100067138672,9406.25,16.040000915527344,21.920000076293945,185.89999389648438,0.6570000052452087,28.15999984741211,181.68099975585938,0.6570000052452087,31.360000610351562,27727866812.0,429036.0,,1377263.0,10665476768.0,0.0,8540900.0,365377.0,25203400.0,37584500.0
2020-05-24,8790.3681640625,33.25,,2953.0,202.37034606933594,1.0952903032302856,163.2100067138672,9406.25,16.040000915527344,21.920000076293945,185.89999389648438,0.6570000052452087,28.15999984741211,181.68099975585938,0.6570000052452087,31.360000610351562,32518803300.0,429036.0,,1377263.0,11833299572.0,0.0,8540900.0,365377.0,25203400.0,37584500.0
2020-05-25,8906.9345703125,33.25,,2953.0,205.3197479248047,1.0907801389694214,163.2100067138672,9406.25,16.040000915527344,21.920000076293945,185.89999389648438,0.6570000052452087,28.15999984741211,181.68099975585938,0.6570000052452087,31.360000610351562,31288157264.0,429036.0,,1377263.0,10415044124.0,0.0,8540900.0,365377.0,25203400.0,37584500.0
2020-05-26,8835.052734375,34.349998474121094,,2994.5,201.90231323242188,1.0902997255325317,160.88999938964844,9406.5,15.970000267028809,23.059999465942383,178.51499938964844,0.6980000138282776,28.010000228881836,178.79200744628906,0.6970000267028809,27.719999313354492,29584186947.0,466737.0,,1797241.0,10159741290.0,0.0,13972000.0,486546.0,30607200.0,108349200.0
2020-05-27,9181.017578125,32.810001373291016,,3035.5,208.86343383789062,1.0981770753860474,161.17999267578125,9432.5,16.149999618530273,24.059999465942383,183.45599365234375,0.6800000071525574,27.6200008392334,184.7100067138672,0.7229999899864197,27.6200008392334,32740536902.0,415246.0,,2109332.0,10631034756.0,0.0,13063500.0,560524.0,36109000.0,121521200.0
2020-05-28,9525.7509765625,33.709999084472656,,3038.0,219.84042358398438,1.1016855239868164,161.72000122070312,9460.25,16.190000534057617,23.68000030517578,190.46600341796875,0.7049999833106995,28.59000015258789,190.28900146484375,0.6869999766349792,27.81999969482422,34367073114.0,440168.0,,1881295.0,12212469604.0,0.0,9758500.0,510617.0,30242900.0,101590100.0
2020-05-29,9439.1240234375,35.4900016784668,,3042.0,220.6751251220703,1.1079105138778687,162.91000366210938,9560.25,16.65999984741211,23.40999984741211,190.14199829101562,0.6480000019073486,27.510000228881836,190.28900146484375,0.6639999747276306,29.299999237060547,32896642044.0,443647.0,,2258009.0,12265816557.0,0.0,12581800.0,529700.0,42236400.0,86969000.0
2020-05-30,9700.4140625,35.4900016784668,,3042.0,242.34559631347656,1.1079105138778687,162.91000366210938,9560.25,16.65999984741211,23.40999984741211,190.14199829101562,0.6480000019073486,27.510000228881836,190.28900146484375,0.6639999747276306,29.299999237060547,32722975141.0,443647.0,,2258009.0,15027397867.0,0.0,12581800.0,529700.0,42236400.0,86969000.0
2020-05-31,9461.05859375,35.4900016784668,,3042.0,230.9757080078125,1.1079105138778687,162.91000366210938,9560.25,16.65999984741211,23.40999984741211,190.14199829101562,0.6480000019073486,27.510000228881836,190.28900146484375,0.6639999747276306,29.299999237060547,27773290299.0,443647.0,,2258009.0,12234904813.0,0.0,12581800.0,529700.0,42236400.0,86969000.0
2020-06-01,10167.2685546875,35.439998626708984,,3054.0,246.99176025390625,1.1118524074554443,163.66000366210938,9595.0,17.100000381469727,23.68000030517578,197.9459991455078,0.6620000004768372,28.229999542236328,197.7449951171875,0.6669999957084656,28.940000534057617,35198901068.0,385710.0,,1277803.0,13951727936.0,0.0,8140200.0,345593.0,31234900.0,52619200.0
2020-06-02,9529.8037109375,36.810001373291016,,3077.0,237.21905517578125,1.1125946044921875,162.60000610351562,9647.75,16.84000015258789,23.8700008392334,195.10699462890625,0.6800000071525574,26.84000015258789,194.99200439453125,0.6850000023841858,28.399999618530273,39137252109.0,343483.0,,1458830.0,13782107567.0,0.0,10388900.0,389908.0,32202600.0,52572800.0
2020-06-03,9656.7177734375,37.290000915527344,,3117.75,244.1793212890625,1.118943691253662,159.60000610351562,9684.75,16.479999542236328,24.760000228881836,196.88999938964844,0.7609999775886536,25.65999984741211,196.7969970703125,0.7080000042915344,26.75,25007459262.0,494253.0,,1623708.0,9861760817.0,0.0,17000500.0,376694.0,36302900.0,77622900.0
2020-06-04,9800.63671875,37.40999984741211,,3110.5,244.4263916015625,1.1235954761505127,161.27999877929688,9626.25,16.540000915527344,25.299999237060547,199.73699951171875,0.8199999928474426,25.809999465942383,200.03500366210938,0.7540000081062317,26.229999542236328,25921805072.0,307612.0,,1830904.0,10170414304.0,0.0,10094000.0,462358.0,20272500.0,97575100.0
2020-06-05,9665.533203125,39.54999923706055,,3186.75,241.22198486328125,1.1337867975234985,158.00999450683594,9808.5,16.200000762939453,26.239999771118164,198.3979949951172,0.9039999842643738,24.520000457763672,200.03500366210938,0.8669999837875366,24.790000915527344,23509628646.0,396856.0,,2444330.0,9293963914.0,0.0,16021200.0,513656.0,27360400.0,135859300.0
2020-06-06,9653.6796875,39.54999923706055,,3186.75,241.9313201904297,1.1337867975234985,158.00999450683594,9808.5,16.200000762939453,26.239999771118164,198.3979949951172,0.9039999842643738,24.520000457763672,200.03500366210938,0.8669999837875366,24.790000915527344,20438419222.0,396856.0,,2444330.0,8114873845.0,0.0,16021200.0,513656.0,27360400.0,135859300.0
2020-06-07,9758.8525390625,39.54999923706055,,3186.75,245.16725158691406,1.1337867975234985,158.00999450683594,9808.5,16.200000762939453,26.239999771118164,198.3979949951172,0.9039999842643738,24.520000457763672,200.03500366210938,0.8669999837875366,24.790000915527344,25015250846.0,396856.0,,2444330.0,9544883157.0,0.0,16021200.0,513656.0,27360400.0,135859300.0
2020-06-08,9771.4892578125,38.189998626708984,,3227.5,246.30990600585938,1.1319515705108643,159.72000122070312,9884.75,16.59000015258789,26.739999771118164,199.0229949951172,0.8840000033378601,25.809999465942383,198.91700744628906,0.9100000262260437,25.559999465942383,21486346312.0,416639.0,,1602601.0,8076783299.0,0.0,9244400.0,391647.0,25594800.0,80298400.0
2020-06-09,9795.7001953125,38.939998626708984,,3205.5,244.9114532470703,1.1305567026138306,161.25999450683594,9951.0,16.420000076293945,26.170000076293945,200.42300415039062,0.8289999961853027,27.56999969482422,198.91700744628906,0.8370000123977661,25.93000030517578,23717842783.0,396033.0,,1695764.0,8446545788.0,0.0,9045600.0,437442.0,18582700.0,92833100.0
2020-06-10,9870.0947265625,39.599998474121094,,3186.0,247.4449462890625,1.1332215070724487,163.57000732421875,10087.25,16.959999084472656,25.190000534057617,202.16299438476562,0.7480000257492065,27.56999969482422,202.07400512695312,0.8069999814033508,26.729999542236328,25706567601.0,385868.0,,1996065.0,8792990206.0,0.0,13009300.0,557713.0,40557000.0,110848900.0
2020-06-11,9321.78125,36.34000015258789,,3010.25,231.70266723632812,1.1365444660186768,162.38999938964844,9616.75,16.440000534057617,23.1299991607666,190.97500610351562,0.652999997138977,40.790000915527344,191.04200744628906,0.6970000267028809,30.450000762939453,30247143440.0,513912.0,,3528726.0,12356528860.0,0.0,11673900.0,828944.0,41000100.0,233116600.0
2020-06-12,9480.84375,36.2599983215332,,3034.75,237.4932098388672,1.1288082599639893,162.6199951171875,9645.0,16.280000686645508,23.829999923706055,193.76499938964844,0.6990000009536743,36.09000015258789,191.04200744628906,0.7020000219345093,37.68000030517578,22610564515.0,406508.0,,2872339.0,8868955009.0,0.0,6895400.0,508840.0,31220600.0,127502900.0
2020-06-13,9475.27734375,36.2599983215332,,3034.75,238.90884399414062,1.1288082599639893,162.6199951171875,9645.0,16.280000686645508,23.829999923706055,193.76499938964844,0.6990000009536743,36.09000015258789,191.04200744628906,0.7020000219345093,37.68000030517578,17564322315.0,406508.0,,2872339.0,7141624980.0,0.0,6895400.0,508840.0,31220600.0,127502900.0
2020-06-14,9386.7880859375,36.2599983215332,,3034.75,234.1147003173828,1.1288082599639893,162.6199951171875,9645.0,16.280000686645508,23.829999923706055,193.76499938964844,0.6990000009536743,36.09000015258789,191.04200744628906,0.7020000219345093,37.68000030517578,18991732746.0,406508.0,,2872339.0,7439385176.0,0.0,6895400.0,508840.0,31220600.0,127502900.0
2020-06-15,9450.7021484375,37.119998931884766,,3073.0,229.9289093017578,1.1252011060714722,162.3300018310547,9800.5,16.229999542236328,24.15999984741211,192.46200561523438,0.7020000219345093,34.400001525878906,193.08099365234375,0.6690000295639038,44.09000015258789,26699704768.0,387546.0,,1947459.0,10536099884.0,0.0,8532500.0,319211.0,28946300.0,92469500.0
2020-06-16,9538.0244140625,38.380001068115234,,3128.75,234.41616821289062,1.1337740421295166,162.25,9972.5,16.260000228881836,24.540000915527344,193.41900634765625,0.7559999823570251,33.66999816894531,193.66600036621094,0.7609999775886536,34.279998779296875,21565537209.0,366323.0,,1377224.0,7965648016.0,0.0,7964000.0,216305.0,23368000.0,108121300.0
2020-06-17,9480.2548828125,37.959999084472656,,3118.0,233.0282745361328,1.1265701055526733,162.55999755859375,9994.5,16.329999923706055,24.170000076293945,192.5570068359375,0.7329999804496765,33.470001220703125,192.4290008544922,0.7559999823570251,33.279998779296875,20177709879.0,239516.0,,610877.0,7701391592.0,0.0,4758200.0,100473.0,13485700.0,56320900.0
2020-06-18,9411.8408203125,38.84000015258789,,3109.0,232.10116577148438,1.1242902278900146,162.24000549316406,9995.75,16.209999084472656,24.139999389648438,191.44500732421875,0.6940000057220459,32.939998626708984,190.62399291992188,0.7039999961853027,33.83000183105469,17770083003.0,113384.0,,373718.0,6713800872.0,0.0,5397600.0,67457.0,15444900.0,61206500.0
2020-06-19,9288.0185546875,39.75,,3161.260009765625,227.13829040527344,1.1211000680923462,164.02999877929688,10120.83984375,16.489999771118164,23.979999542236328,189.55599975585938,0.6970000267028809,35.119998931884766,190.62399291992188,0.7329999804496765,32.06999969482422,19632223107.0,64113.0,,1952273.0,6946372590.0,0.0,12187400.0,518436.0,26968800.0,99903900.0
2020-06-20,9332.3408203125,39.75,,3161.260009765625,229.27426147460938,1.1211000680923462,164.02999877929688,10120.83984375,16.489999771118164,23.979999542236328,189.55599975585938,0.6970000267028809,35.119998931884766,190.62399291992188,0.7329999804496765,32.06999969482422,17130541557.0,64113.0,,1952273.0,6252830566.0,0.0,12187400.0,518436.0,26968800.0,99903900.0
2020-06-21,9303.6298828125,39.75,,3161.260009765625,228.9898223876953,1.1211000680923462,164.02999877929688,10120.83984375,16.489999771118164,23.979999542236328,189.55599975585938,0.6970000267028809,35.119998931884766,190.62399291992188,0.7329999804496765,32.06999969482422,15324301169.0,64113.0,,1952273.0,5600408178.0,0.0,12187400.0,518436.0,26968800.0,99903900.0
2020-06-22,9648.7177734375,40.459999084472656,,3110.75,242.53318786621094,1.1177555322647095,165.08999633789062,10124.75,16.5,23.709999084472656,196.1959991455078,0.7039999961853027,31.770000457763672,196.23399353027344,0.6949999928474426,35.220001220703125,21104009514.0,315264.0,,1392325.0,9079586552.0,0.0,12385600.0,354768.0,26625400.0,47929500.0
2020-06-23,9629.658203125,40.369998931884766,,3118.5,244.14215087890625,1.1279679536819458,166.47999572753906,10196.0,16.760000228881836,23.81999969482422,197.22900390625,0.7089999914169312,31.3700008392334,196.58299255371094,0.7250000238418579,31.709999084472656,17006433272.0,368730.0,,1528485.0,6624530348.0,0.0,12137300.0,406477.0,25742500.0,47218900.0
2020-06-24,9313.6103515625,38.0099983215332,,3049.0,235.7724609375,1.1312345266342163,165.89999389648438,10010.75,16.280000686645508,22.979999542236328,190.29400634765625,0.6840000152587891,33.84000015258789,189.7270050048828,0.7300000190734863,31.049999237060547,18961716076.0,499490.0,,2387916.0,8815030025.0,0.0,10901400.0,661645.0,25976500.0,90217500.0
2020-06-25,9264.8134765625,38.720001220703125,,3070.75,232.94448852539062,1.1250872611999512,165.8000030517578,10088.25,16.59000015258789,23.59000015258789,189.88299560546875,0.6740000247955322,32.220001220703125,190.0679931640625,0.6639999747276306,36.59000015258789,18616048626.0,451640.0,,1967245.0,7010426122.0,0.0,7093800.0,514249.0,16699800.0,110208900.0
2020-06-26,9162.91796875,38.4900016784668,,3007.0,229.6680450439453,1.1222084760665894,166.5399932861328,9865.5,16.6299991607666,22.579999923706055,187.86900329589844,0.6359999775886536,34.72999954223633,190.0679931640625,0.6690000295639038,33.0099983215332,18341465837.0,356712.0,,2208418.0,7187490226.0,0.0,9753500.0,576150.0,26029200.0,123959100.0
2020-06-27,9045.390625,38.4900016784668,,3007.0,222.9597930908203,1.1222084760665894,166.5399932861328,9865.5,16.6299991607666,22.579999923706055,187.86900329589844,0.6359999775886536,34.72999954223633,190.0679931640625,0.6690000295639038,33.0099983215332,17273093144.0,356712.0,,2208418.0,6918380955.0,0.0,9753500.0,576150.0,26029200.0,123959100.0
2020-06-28,9143.58203125,38.4900016784668,,3007.0,225.34716796875,1.1222084760665894,166.5399932861328,9865.5,16.6299991607666,22.579999923706055,187.86900329589844,0.6359999775886536,34.72999954223633,190.0679931640625,0.6690000295639038,33.0099983215332,14560870760.0,356712.0,,2208418.0,6205925718.0,0.0,9753500.0,576150.0,26029200.0,123959100.0
2020-06-29,9190.8544921875,39.70000076293945,,3047.75,228.1948699951172,1.1225864887237549,166.6300048828125,9973.75,16.649999618530273,22.829999923706055,187.38299560546875,0.6359999775886536,31.780000686645508,187.13299560546875,0.6510000228881836,35.04999923706055,16460547078.0,343913.0,,1585146.0,6726164653.0,0.0,6735700.0,479544.0,13861900.0,69107100.0
2020-06-30,9137.9931640625,39.27000045776367,,3090.25,226.31500244140625,1.1247202157974243,167.3699951171875,10147.25,17.010000228881836,23.139999389648438,185.77200317382812,0.652999997138977,30.43000030517578,186.39700317382812,0.625,32.540000915527344,15735797744.0,370059.0,,1724164.0,6094093001.0,0.0,12762300.0,422348.0,37872900.0,60653100.0
2020-07-01,9228.3251953125,39.81999969482422,,3103.0,231.11341857910156,1.1235954761505127,166.6199951171875,10268.75,16.81999969482422,22.940000534057617,187.93800354003906,0.6819999814033508,28.6200008392334,188.26499938964844,0.6809999942779541,30.959999084472656,15971550355.0,407170.0,,1537321.0,6463737443.0,0.0,13214800.0,402791.0,36577100.0,60500300.0
2020-07-02,9123.41015625,40.650001525878906,,3129.0,229.39219665527344,1.1251378059387207,166.97999572753906,10355.75,16.709999084472656,22.969999313354492,186.2209930419922,0.6690000295639038,27.68000030517578,185.60800170898438,0.6790000200271606,28.329999923706055,16338916796.0,347096.0,,1552517.0,6212210566.0,0.0,8753500.0,404764.0,18564100.0,50841900.0
2020-07-03,9087.3037109375,40.650001525878906,,3129.0,225.38706970214844,1.1237848997116089,166.97999572753906,10355.75,16.709999084472656,22.969999313354492,186.2209930419922,0.6690000295639038,27.68000030517578,185.60800170898438,0.6790000200271606,28.329999923706055,13078970999.0,347096.0,,1552517.0,5109032700.0,0.0,8753500.0,404764.0,18564100.0,50841900.0
2020-07-04,9132.48828125,40.650001525878906,,3129.0,229.07411193847656,1.1237848997116089,166.97999572753906,10355.75,16.709999084472656,22.969999313354492,186.2209930419922,0.6690000295639038,27.68000030517578,185.60800170898438,0.6790000200271606,28.329999923706055,12290528515.0,347096.0,,1552517.0,5228310135.0,0.0,8753500.0,404764.0,18564100.0,50841900.0
2020-07-05,9073.9423828125,40.650001525878906,,3129.0,227.6645965576172,1.1237848997116089,166.97999572753906,10355.75,16.709999084472656,22.969999313354492,186.2209930419922,0.6690000295639038,27.68000030517578,185.60800170898438,0.6790000200271606,28.329999923706055,12903406143.0,347096.0,,1552517.0,5292172429.0,0.0,8753500.0,404764.0,18564100.0,50841900.0
2020-07-06,9375.474609375,40.630001068115234,,3172.0,241.51022338867188,1.1247202157974243,167.97999572753906,10598.5,17.049999237060547,23.40999984741211,191.66000366210938,0.6840000152587891,27.940000534057617,191.3489990234375,0.6959999799728394,27.760000228881836,17889263252.0,373236.0,,1459512.0,8782917553.0,0.0,7265700.0,486369.0,24977600.0,60271700.0
2020-07-07,9252.27734375,40.619998931884766,,3136.5,239.07553100585938,1.1312856674194336,169.0399932861328,10532.25,17.010000228881836,22.93000030517578,191.552001953125,0.6499999761581421,29.43000030517578,191.3090057373047,0.6740000247955322,28.770000457763672,13839652595.0,256596.0,,1333466.0,6441497597.0,0.0,11633100.0,465212.0,25945200.0,43810900.0
